,title,description,title_label,description_label
831,광화문 앞 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 , 일 서울 종로구 광화문 앞에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열리고 있다 ,1,1
832,광화문 앞 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 , 일 서울 종로구 광화문 앞에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열리고 있다 ,1,1
833, 정의 공정 의 화신인양 자평한 이재명에 동의할 국민은 얼마나 될까 ,더불어민주당이 일 서울시 광화문광장 일대에서 개최한 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 장외집회에 참석한 이재명 대표는 이재명 펄펄하게 살아서 인사드린다 고 하면서 이 같이 밝혔다 이재명 ,0,1
834, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 , 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1,1
835,구호 외치는 조국 대표,조국 조국혁신당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 구호를 외치고 있다 공동취재 ,1,1
836, 난 안 죽어 우리가 주인 유죄 선고 뒤 집회 거세졌다,민주당은 이날 오후 시 분부터 약 시간 분간 서울 종로구 광화문 북측 광장 앞 도로에서 김건희 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 고 했다 그러면서 이재명은 결코 ,0,0
837,징역형 선고 받은 이재명 장외집회서 이재명 결코 죽지 않는다 ,이 대표는 이날 오후 서울 광화문 북측광장에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에 그는 어느 순간부터 이 나라의 주인이 국민이 아닌 윤석열 김건희 명태균 등으로 바뀐 것 같다는 생각이 든다 ,1,1
838, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 , 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1,1
839, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 , 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1,1
840,연단에 선 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 공동취재 ,1,1
841, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 , 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1,1
842, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 , 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1,1
843,이재명 대표 나는 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 주먹을 들어보이고 있다 공동취재 ,1,1
844,연단에 선 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 공동취재 ,1,1
845, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 , 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1,1
846,연단에 선 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 공동취재 ,1,1
847,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
848,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
849,발언하는 조국 대표,조국 조국혁신당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 특검 수용 국정농단 규명 윤석열을 거부한다 시민행진 장외 집회에서 발언하고 있다 ,1,1
850,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
851,연설하는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
852,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
853,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
854,연설하는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
855,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
856,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
857, 윤석열 퇴진 세찬 비에도 거센 촛불 열기 뉴스핌 줌인 ,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들과 구호를 외치고 있다 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 ,0,1
858,민주 야권 진보단체 주말 정부 규탄집회 보수단체 맞불 종합 ,북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회를 열었다 지난 일 국회 본회의를 통과한 세 번째 김건희 여사 특검법 에 대해 또다시 윤석열 대통령의 재의요구가 예상되는 가운데 주 연속 주말 ,0,1
859,주말에도 계속된 보수 진보 집회,등 보수단체 회원들이 서울 세종대로에서 집회를 하고 있다 왼쪽 사진 같은 날 오후 광화문 인근에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 에서 참가자들이 구호를 외치고 있다 ,1,1
860,같은 서울 아래 두 목소리 도심 속 보수 진보 집회,이날 오후 전국안보시민단체연합 등 보수단체 회원들이 서울 세종대로에서 집회를 하고 있다 왼쪽 사진 광화문 광장 일대에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 가 진행되고 있다 ,1,1
861, 이재명 위증교사 재판 관련 중형 선고 전망한 한동훈 | 장외집회 ,약 년 동안 검사 생활을 했고 법무부 장관을 지낸 한동훈 국민의힘 대표가 더불어민주당의 김건희 윤석열 윤석열 정권 규탄 김건희 특검 촉구 명목의 장외집회가 실은 이 대표 위증 교사 사건 심 선고를 맡은 ,0,1
862,주말에도 계속된 보수 진보 집회,등 보수단체 회원들이 서울 세종대로에서 집회를 하고 있다 윗 사진 같은 날 오후 광화문 인근에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 에서 참가자들이 구호를 외치고 있다 ,1,1
863,이재명 난 결코 죽지 않아 차 정권 퇴진 장외집회 종합 ,더불어민주당과 조국혁신당 등 야당은 일 윤석열 정권 퇴진을 촉구하는 장외 집회를 진행하며 김건희 여사 민주당은 이날 오후 서울 종로구 광화문 일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 ,1,1
864,이재명 결코 죽지 않아 대통령 할배라도 국민 복종해야 집회 참석,이재명 더불어민주당 대표가 일 서울 종로구 광화문 광장에서 열린 김건희 윤석열 국정농단 규탄 특검 이날 집회 마지막 연사로 나선 이 대표는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 ,0,1
865,촛불 든 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 촛불을 들고 앉아있다 ,1,1
866,손 흔들어 인사하는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 손을 들어 인사하고 있다 ,1,1
867,발언하는 박찬대 원내대표,박찬대 더불어민주당 원내대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,0,1
868,촛불 든 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 촛불을 들고 앉아있다 ,1,1
869,이재명 나는 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
870,이재명 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
871,이재명 나는 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
872,장외 집회 연설하는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
873,빗속 장외 집회 참석한 이재명 대표, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 바닥에 고인 빗물에 이재명 더불어민주당 대표의 모습이 비춰지고 있다 ,0,1
874,함성 외치는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 함성을 외치고 있다 ,1,1
875,이재명 나는 죽지 않는다 ,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
876,장외 집회 연설하는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1,1
877,박수치는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 박수를 치고 있다 ,1,1
878,함성 외치는 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 함성을 외치고 있다 ,1,1
879,촛불 든 이재명 대표,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 촛불을 들고 앉아있다 ,1,1
